from,to
3092870500,288606514
2331274797,3305153399
2331274797,2990428727
2331274797,323215044
2331274797,2265246653
2331274797,2751830803
2331274797,492868800
1123460185,902103494
1123460185,2736214816
1123460185,2840057345
1123460185,3756477707
1123460185,2666491780
4052980235,269425743
4052980235,2276286883
4052980235,4116127152
4052980235,252656594
4052980235,3725880719
3953234516,684397168
3953234516,4043181253
3953234516,1261660718
3953234516,2265246653
3953234516,3609150543
795388008,290369342
795388008,3941938788
795388008,821006391
795388008,35258254
795388008,970619841
4108992847,4212939347
4108992847,4227876408
4108992847,1712739043
4108992847,479641763
4108992847,3609150543
3113643338,293806181
3113643338,943926228
3113643338,1712739043
3113643338,4116127152
3113643338,598684574
2990428727,4200817396
2990428727,2331274797
2990428727,139955447
2990428727,3414800519
2990428727,3038153048
1919237041,3550274164
1919237041,1519796972
1919237041,1712739043
1919237041,3304622122
1919237041,4116127152
290369342,2152045807
290369342,795388008
290369342,1882505364
290369342,798699659
290369342,4275424128
2402419850,3346741005
2402419850,3500804632
2402419850,1712739043
2402419850,479641763
2402419850,4116127152
4227876408,4108992847
4227876408,1609027353
4227876408,3304622122
4227876408,2066294351
4227876408,372579833
4200817396,3630446665
4200817396,2990428727
4200817396,1076787648
4200817396,3282067146
4200817396,3559179136
293806181,2189065307
293806181,3113643338
293806181,1712739043
293806181,4116127152
293806181,598684574
684397168,599629727
684397168,3953234516
684397168,1261660718
684397168,2265246653
684397168,1335877024
1519796972,1919237041
1519796972,2634210234
1519796972,1712739043
1519796972,4116127152
1519796972,598684574
77122089,3669978957
77122089,2507282247
77122089,372579833
77122089,1135285151
77122089,306241150
3696968965,613889175
3696968965,3485550907
3696968965,1712739043
3696968965,4116127152
3696968965,598684574
3346741005,1987461164
3346741005,2402419850
3346741005,3905871911
3346741005,479641763
3346741005,2652036969
3630446665,817632331
3630446665,4200817396
3630446665,1712739043
3630446665,4116127152
3630446665,598684574
1076787648,2518406757
1076787648,1726642462
1076787648,3772282091
1076787648,139955447
1076787648,3414800519
3282067146,4087597587
3282067146,1557858187
3282067146,3007230520
3282067146,1076787648
3282067146,3120224699
1609027353,4227876408
1609027353,410922664
1609027353,1712739043
1609027353,479641763
1609027353,4116127152
2189065307,951890631
2189065307,293806181
2189065307,1712739043
2189065307,479641763
2189065307,1870287764
453124785,1190278983
453124785,1002320987
453124785,1599779181
453124785,2422125537
453124785,1482760054
453124785,1712739043
453124785,4116127152
453124785,598684574
2152045807,3615578714
2152045807,290369342
2152045807,1882505364
2152045807,798699659
2152045807,2973214132
3669978957,1001682516
3669978957,77122089
3669978957,1712739043
3669978957,4116127152
3669978957,598684574
613889175,3823101970
613889175,3696968965
613889175,1712739043
613889175,4116127152
613889175,598684574
2995355889,3970837099
2995355889,3559179136
2995355889,1884553545
2995355889,1712739043
2995355889,139955447
4087597587,1929258779
4087597587,3282067146
4087597587,1224803863
4087597587,2265246653
4087597587,2751830803
1557858187,3282067146
1557858187,27922354
1557858187,1884553545
1557858187,1712739043
1557858187,4116127152
3690049772,1604351703
3690049772,3474709501
3690049772,150800960
3690049772,2666491780
3690049772,3431299410
3690049772,380010305
1726642462,1076787648
1726642462,3973842301
1726642462,1712739043
1726642462,1224803863
1726642462,3609150543
817632331,1813256573
817632331,3630446665
817632331,1712739043
817632331,1224803863
817632331,3609150543
410922664,1609027353
410922664,3797374618
410922664,1712739043
410922664,479641763
410922664,3609150543
1001682516,1667193212
1001682516,3669978957
1001682516,1712739043
1001682516,2614023385
1001682516,4116127152
3615578714,187267931
3615578714,2152045807
3615578714,2757763156
3615578714,1261660718
3615578714,3329886633
1190278983,644889136
1190278983,839744605
1190278983,3905871911
1190278983,2840057345
1190278983,3756477707
1599779181,926125184
1599779181,390970717
1599779181,479641763
1599779181,2652036969
1599779181,3756477707
2422125537,2518357727
2422125537,453124785
2422125537,3865668006
1482760054,453124785
1482760054,2663621260
1482760054,3918837947
1482760054,1882505364
1482760054,2840057345
3970837099,1212628043
3970837099,3456034225
3970837099,3745326800
3970837099,2995355889
3970837099,2757763156
3970837099,1712739043
3970837099,1261660718
27922354,1557858187
27922354,4229883608
27922354,1712739043
27922354,233821347
27922354,4116127152
1929258779,1961455990
1929258779,4087597587
1929258779,1712739043
1929258779,4116127152
1929258779,598684574
3797374618,410922664
3797374618,3269103474
3797374618,1712739043
3797374618,479641763
3797374618,3609150543
3973842301,2713562140
3973842301,1726642462
3973842301,640261061
3973842301,1712739043
3973842301,479641763
3973842301,139955447
1667193212,1393621217
1667193212,1001682516
1667193212,479641763
1667193212,139955447
1667193212,3414800519
3823101970,675590665
3823101970,613889175
3823101970,1712739043
3823101970,4116127152
3823101970,598684574
1813256573,1991479804
1813256573,817632331
1813256573,1261660718
1813256573,2265246653
1813256573,981014442
1212628043,2294340880
1212628043,134023807
1212628043,2162225141
1212628043,1712739043
1212628043,2265246653
1212628043,4116127152
3745326800,3745346485
3745326800,3970837099
3745326800,814768227
2663621260,1482760054
2663621260,4204337315
2663621260,2618190890
2663621260,438076302
2663621260,195443377
3865668006,188932339
3865668006,3294018142
3865668006,372579833
3865668006,306241150
3865668006,1403935628
926125184,810054543
926125184,1599779181
926125184,139955447
926125184,3414800519
926125184,3038153048
390970717,1599779181
390970717,1801416979
390970717,1466642954
390970717,3609150543
390970717,160445387
3556084387,597154060
3556084387,3884488074
3556084387,1712739043
3556084387,1224803863
3556084387,3609150543
1961455990,1074552151
1961455990,1929258779
1961455990,479641763
1961455990,257904239
1961455990,2652036969
640261061,3973842301
640261061,4038757771
640261061,1712739043
640261061,1224803863
640261061,3609150543
3269103474,3797374618
3269103474,2127303534
3269103474,1712739043
3269103474,479641763
3269103474,4116127152
1393621217,783393114
1393621217,1667193212
1393621217,1466642954
1393621217,3207333542
1393621217,1533976076
675590665,573545440
675590665,3823101970
675590665,733754889
675590665,2432463759
675590665,93108917
3745346485,127822832
3745346485,3745326800
3745346485,1712739043
3745346485,3609150543
3745346485,4116127152
814768227,4210755056
814768227,2533483813
814768227,1712739043
814768227,3918837947
814768227,479641763
4204337315,2663621260
4204337315,1379229484
4204337315,139955447
4204337315,3414800519
4204337315,3038153048
1991479804,1692699685
1991479804,1813256573
1991479804,3918837947
1991479804,2102989649
1991479804,3248156931
1801416979,390970717
1801416979,1962192413
1801416979,1073755801
1801416979,1764841050
1801416979,2630423238
810054543,2348113589
810054543,926125184
810054543,2666491780
810054543,3431299410
810054543,380010305
188932339,282612363
188932339,3865668006
188932339,2757763156
188932339,1261660718
188932339,3329886633
3294018142,3865668006
3294018142,1360627434
3294018142,1823078930
3294018142,1206280120
3294018142,4291942894
783393114,282966190
783393114,1393621217
783393114,1712739043
783393114,4116127152
783393114,598684574
2127303534,3269103474
2127303534,3267114962
2127303534,2840057345
2127303534,3756477707
2127303534,2666491780
4038757771,640261061
4038757771,2000782847
4038757771,1712739043
4038757771,4116127152
4038757771,252656594
2294340880,4178723322
2294340880,67700455
2294340880,1712739043
2294340880,4116127152
2294340880,598684574
134023807,2126627523
134023807,1212628043
134023807,1712739043
134023807,1224803863
134023807,3609150543
2162225141,1212628043
2162225141,2599732445
2162225141,1712739043
2162225141,4116127152
2162225141,598684574
1379229484,4204337315
1379229484,2365790463
1379229484,1712739043
1379229484,1224803863
1379229484,2265246653
1074552151,1081311149
1074552151,1961455990
1074552151,1224803863
1074552151,479641763
1074552151,3609150543
1692699685,2768895853
1692699685,1991479804
1692699685,3601612082
1692699685,1443717147
1692699685,2518357727
1360627434,3294018142
1360627434,2168314348
1360627434,3127275388
1360627434,1103201460
1360627434,3295252779
1823078930,2457057434
1823078930,4154413035
1823078930,3609150543
1823078930,2102989649
1823078930,3248156931
4291942894,1873565319
4291942894,2371970176
4291942894,479641763
4291942894,139955447
4291942894,2751830803
4210755056,912353480
4210755056,814768227
4210755056,185497605
4210755056,981014442
4210755056,2102989649
127822832,3622033877
127822832,554128642
127822832,215003203
127822832,3745346485
127822832,1712739043
127822832,233821347
127822832,4116127152
282612363,1400560252
282612363,188932339
282612363,2895474838
282612363,706034299
282612363,4043181253
2348113589,3333855346
2348113589,810054543
2348113589,372579833
2348113589,306241150
2348113589,2051388963
3267114962,2127303534
3267114962,1167950853
3267114962,1712739043
3267114962,4116127152
3267114962,598684574
2768895853,2556762767
2768895853,1692699685
2768895853,1712739043
2768895853,4116127152
2768895853,598684574
1443717147,2323529180
1443717147,2469012005
1443717147,3772282091
1443717147,139955447
1443717147,3414800519
1081311149,3811300680
1081311149,1074552151
1081311149,3918837947
1081311149,479641763
1081311149,2102989649
2599732445,2162225141
2599732445,1811499285
2599732445,1224803863
2599732445,3609150543
2599732445,288606514
1400560252,405222484
1400560252,282612363
554128642,1598674324
554128642,2319987718
554128642,3622033877
554128642,1569896733
554128642,3226312192
554128642,1857269233
554128642,2265246653
554128642,2614023385
554128642,2840057345
215003203,1008867571
215003203,127822832
215003203,1712739043
215003203,4116127152
215003203,598684574
3333855346,4234973452
3333855346,2348113589
3333855346,2318356547
912353480,1950824914
912353480,4210755056
912353480,1712739043
912353480,4116127152
912353480,598684574
185497605,1190796793
185497605,3485225160
185497605,2751830803
185497605,1276877082
185497605,1665695573
185497605,4210755056
185497605,3996615058
2323529180,963835535
2323529180,1443717147
2323529180,2265246653
2323529180,492868800
2323529180,1882505364
2469012005,1443717147
2469012005,3523612407
2469012005,1712739043
2469012005,4116127152
2469012005,598684574
1873565319,259373635
1873565319,4291942894
1873565319,2618190890
1873565319,372579833
1873565319,306241150
2371970176,4291942894
2371970176,3559237372
2371970176,3021075335
2371970176,4054679011
2371970176,138239545
1167950853,3267114962
1167950853,1524667956
1167950853,1712739043
1167950853,1224803863
1167950853,233821347
2556762767,3633145476
2556762767,2768895853
3811300680,1703026997
3811300680,1081311149
3811300680,1712739043
3811300680,479641763
3811300680,4116127152
2365790463,1379229484
2365790463,3860745689
2365790463,3183440908
2365790463,3151521733
2365790463,1858192533
1811499285,2599732445
1811499285,3788983123
1811499285,1712739043
1811499285,4116127152
1811499285,598684574
2168314348,1604351703
2168314348,1360627434
2168314348,2180454451
2168314348,479641763
2168314348,3463709114
2168314348,2652036969
2457057434,780652340
2457057434,1823078930
2457057434,1712739043
2457057434,1224803863
2457057434,3609150543
4154413035,1823078930
4154413035,1337415535
4154413035,706034299
4154413035,4043181253
4154413035,1206747141
4234973452,366196364
4234973452,3333855346
4234973452,1882505364
4234973452,3421055715
4234973452,1267796678
2318356547,747503233
2318356547,1475333715
2318356547,1712739043
2318356547,3609150543
2318356547,4116127152
1276877082,3113643338
1276877082,185497605
1276877082,1128569683
1276877082,3332509476
3996615058,3857729289
3996615058,2590300303
3996615058,185497605
3996615058,706034299
3996615058,4043181253
1950824914,720766952
1950824914,912353480
1950824914,139955447
1950824914,3414800519
1950824914,3038153048
1008867571,2051563725
1008867571,215003203
1008867571,1712739043
1008867571,3905871911
1008867571,479641763
2319987718,1598674324
2319987718,2507282247
2319987718,1042508238
2319987718,1815618230
2319987718,1625869606
2319987718,1057749939
2319987718,372579833
1569896733,2157038847
1569896733,3749658839
1569896733,1712739043
1569896733,1224803863
1569896733,3609150543
3226312192,1750693428
3226312192,554128642
3226312192,1712739043
3226312192,4116127152
3226312192,598684574
1857269233,554128642
1857269233,3429031591
1857269233,3127275388
1857269233,1103201460
1857269233,3295252779
1524667956,1167950853
1524667956,2963723753
1524667956,1712739043
1524667956,233821347
1524667956,4116127152
3788983123,1811499285
3788983123,3107910057
3788983123,479641763
3788983123,3609150543
3788983123,2840057345
2180454451,2168314348
2180454451,680540099
2180454451,3592069270
2180454451,1076787648
2180454451,2379633524
780652340,1185132248
780652340,2457057434
780652340,1712739043
780652340,4116127152
780652340,598684574
1337415535,4154413035
1337415535,2470451594
1337415535,1712739043
1337415535,4116127152
1337415535,598684574
2051563725,3107910057
2051563725,1008867571
2051563725,1284714552
2051563725,306241150
2051563725,1447631471
1750693428,4206883050
1750693428,1198067216
1750693428,2318356547
1750693428,1073755801
1750693428,2197548083
1750693428,3226312192
1750693428,1884553545
1750693428,1712739043
1750693428,139955447
3749658839,1569896733
3749658839,2630423238
3749658839,790256150
3749658839,2653221690
3749658839,2995355889
3429031591,1857269233
3429031591,3645121136
3429031591,1453603254
3429031591,3007230520
3429031591,3127275388
1815618230,2319987718
1815618230,2416631120
1815618230,479641763
1815618230,2652036969
1815618230,3756477707
3107910057,3788983123
3107910057,2051563725
3107910057,2705052667
3107910057,4134233507
3107910057,622358419
2963723753,1524667956
2963723753,4151013059
2963723753,479641763
2963723753,2652036969
2963723753,3756477707
720766952,1401004508
720766952,1950824914
720766952,1712739043
720766952,4116127152
720766952,598684574
2470451594,1337415535
2470451594,978595815
2470451594,139955447
2470451594,3414800519
2470451594,3038153048
2630423238,3749658839
2630423238,1834782964
2630423238,2051388963
2630423238,1595475978
2630423238,1709453737
790256150,1456116997
790256150,4127585030
790256150,1267796678
790256150,1215793437
790256150,3151521733
2416631120,1815618230
2416631120,419848220
4206883050,1604351703
4206883050,369128830
4206883050,3003909498
4206883050,1261660718
4206883050,2265246653
4206883050,492868800
1198067216,3835362648
1198067216,1073755801
1198067216,1882505364
1198067216,3421055715
1198067216,4116127152
1073755801,1198067216
1073755801,571257795
1073755801,1712739043
1073755801,4116127152
1073755801,598684574
2197548083,1569896733
2197548083,2824676968
2197548083,1599779181
2197548083,2164489890
2197548083,2295002481
2197548083,1308501191
2197548083,3368225596
2197548083,3560328641
2197548083,1750693428
2197548083,479641763
2197548083,2652036969
2197548083,3756477707
4151013059,2963723753
4151013059,1277361038
4151013059,1224803863
4151013059,3609150543
4151013059,288606514
680540099,2180454451
680540099,1705100735
680540099,2840057345
680540099,3756477707
680540099,2666491780
2379633524,973000875
2379633524,8326973
2379633524,479641763
2379633524,1466642954
2379633524,2652036969
1401004508,992278351
1401004508,720766952
1401004508,1712739043
1401004508,3918837947
1401004508,4116127152
1128569683,1276877082
1128569683,139955447
1128569683,2757763156
1128569683,1261660718
1128569683,3329886633
978595815,2470451594
978595815,309573983
978595815,3772282091
978595815,1335877024
978595815,37998563
3857729289,402501669
3857729289,3996615058
3857729289,2265246653
3857729289,3905871911
3857729289,3714299721
2590300303,3996615058
2590300303,836150342
2590300303,4053763528
2590300303,37998563
2590300303,372579833
1456116997,4134233507
1456116997,790256150
1456116997,1712739043
1456116997,1882505364
1456116997,4116127152
4127585030,790256150
4127585030,2123185293
4127585030,1712739043
4127585030,4116127152
4127585030,598684574
1277361038,4151013059
1277361038,753417715
1277361038,1712739043
1277361038,479641763
1277361038,4116127152
3368225596,3507962587
3368225596,3217517994
3368225596,479641763
3368225596,2513361823
3368225596,3183440908
1834782964,2630423238
1834782964,521620268
1834782964,1712739043
1834782964,3609150543
1834782964,4116127152
992278351,1456509915
992278351,1401004508
992278351,257904239
992278351,2155256886
992278351,3498252051
3835362648,574765828
3835362648,1198067216
3835362648,1870287764
3835362648,2840057345
3835362648,3756477707
1705100735,680540099
1705100735,867948954
1705100735,2265246653
1705100735,492868800
1705100735,2666491780
571257795,1073755801
571257795,3439511471
571257795,1884553545
571257795,1712739043
571257795,479641763
973000875,1848891692
973000875,10055053
973000875,1830331290
973000875,4075478191
973000875,2379633524
973000875,1712739043
973000875,479641763
973000875,1870287764
8326973,2379633524
8326973,1888463144
8326973,1712739043
8326973,479641763
8326973,3609150543
3003909498,4206883050
3003909498,574060711
3003909498,2840057345
3003909498,3756477707
3003909498,2666491780
836150342,2590300303
836150342,2134865641
836150342,257904239
836150342,2155256886
836150342,3498252051
402501669,2738695634
402501669,3857729289
402501669,821006391
402501669,35258254
402501669,970619841
309573983,978595815
309573983,2089349001
309573983,1224803863
309573983,3609150543
309573983,288606514
3507962587,1013430486
3507962587,3368225596
3507962587,372579833
3507962587,306241150
3507962587,1403935628
3217517994,3368225596
3217517994,90112103
3217517994,2840057345
3217517994,3756477707
3217517994,2666491780
521620268,1834782964
521620268,1170194554
521620268,2840057345
521620268,3756477707
521620268,2666491780
2347405733,2614852827
2347405733,641939977
2347405733,2265246653
2347405733,492868800
2347405733,2320289840
2614852827,1700153555
2614852827,2347405733
2614852827,2265246653
2614852827,598684574
2614852827,1215793437
641939977,345788761
641939977,2347405733
641939977,187267931
641939977,479641763
641939977,2652036969
641939977,3756477707
3439511471,571257795
3439511471,230843084
3439511471,3772282091
3439511471,2265246653
3439511471,479641763
2869463261,206624505
2869463261,3371469078
2869463261,3698331843
2869463261,2562974557
2869463261,830881446
2869463261,598684574
2869463261,2260658060
2869463261,377074810
2869463261,1477988522
2869463261,3277154791
2869463261,1604351703
2869463261,3714299721
2869463261,35258254
2869463261,3826681845
2869463261,3485225160
206624505,317690204
206624505,2981054335
206624505,1712739043
206624505,4116127152
206624505,598684574
377074810,361830566
377074810,437751529
377074810,3826681845
377074810,355151978
377074810,2320289840
377074810,3038153048
377074810,1625869606
377074810,3698331843
3826681845,3152176404
3826681845,589660424
3826681845,1598674324
3826681845,3277154791
3826681845,999430356
3826681845,1764406121
3826681845,464863609
3826681845,2757763156
3826681845,1261660718
3826681845,3329886633
1848891692,973000875
1848891692,278746192
1848891692,2705052667
4075478191,877614520
4075478191,973000875
4075478191,1224803863
4075478191,3609150543
4075478191,288606514
574060711,3003909498
574060711,94548392
1888463144,8326973
1888463144,2668719237
1888463144,4149857016
1888463144,706034299
1888463144,118998994
2738695634,3312070581
2738695634,402501669
2738695634,1712739043
2738695634,4116127152
2738695634,598684574
187267931,641939977
187267931,3615578714
187267931,372579833
187267931,306241150
187267931,1403935628
230843084,3439511471
230843084,332826098
230843084,605464315
230843084,4149857016
230843084,706034299
1700153555,2282076741
1700153555,378454924
1700153555,2614852827
1700153555,1884553545
1700153555,1712739043
1700153555,3609150543
90112103,3007230520
90112103,3217517994
90112103,1795352297
90112103,3237083029
90112103,353881925
90112103,1076787648
1013430486,1376183161
1013430486,3507962587
1013430486,2757763156
1013430486,1261660718
1013430486,3329886633
1170194554,521620268
1170194554,747503233
1170194554,2051388963
1170194554,1595475978
1170194554,1709453737
877614520,589660424
877614520,4075478191
877614520,1882505364
877614520,3421055715
877614520,2786401769
94548392,574060711
94548392,4115333176
94548392,1712739043
94548392,4116127152
94548392,598684574
2668719237,1888463144
2668719237,3152421259
2668719237,1712739043
2668719237,4116127152
2668719237,598684574
278746192,82616288
278746192,2715046920
278746192,372579833
278746192,306241150
278746192,2705052667
999430356,3207930312
999430356,3277154791
999430356,3573143601
999430356,263170313
999430356,3905871911
999430356,981014442
999430356,2102989649
1764406121,2017390734
1764406121,3826681845
1764406121,1712739043
1764406121,479641763
1764406121,3038153048
464863609,3826681845
464863609,2390176340
464863609,2895474838
464863609,4149857016
464863609,706034299
1795352297,90112103
1795352297,454537272
1795352297,4116127152
1795352297,252656594
1795352297,257904239
1376183161,2323534049
1376183161,1013430486
1376183161,139955447
1376183161,3414800519
1376183161,3038153048
378454924,1404739597
378454924,1700153555
378454924,3918837947
378454924,1882505364
378454924,2102989649
82616288,3577812877
82616288,278746192
82616288,3038153048
82616288,981014442
82616288,2102989649
2715046920,278746192
2715046920,705105708
2715046920,1882505364
2715046920,3421055715
2715046920,1267796678
3152421259,2668719237
3152421259,484423365
3152421259,2614023385
3152421259,2840057345
3152421259,3756477707
4115333176,94548392
4115333176,1518888954
4115333176,1261660718
4115333176,2265246653
4115333176,598684574
332826098,230843084
332826098,2180652344
332826098,1565558989
332826098,111970748
332826098,1824269187
2390176340,464863609
2390176340,2591456891
2390176340,1712739043
2390176340,4116127152
2390176340,598684574
2017390734,3222861263
2017390734,3826681845
2017390734,2811797169
2017390734,1764406121
2017390734,2757763156
2017390734,1261660718
2017390734,3329886633
3573143601,1496510953
3573143601,999430356
3573143601,139955447
3573143601,3414800519
3573143601,3038153048
263170313,999430356
263170313,101810673
263170313,479641763
263170313,3609150543
263170313,2652036969
2323534049,49529330
2323534049,2920483073
2323534049,1376183161
2323534049,3772282091
2323534049,1466642954
2323534049,1335877024
454537272,1795352297
454537272,2094929298
454537272,1466642954
454537272,2421527038
454537272,981264986
705105708,2715046920
705105708,2394798170
705105708,1882505364
705105708,605464315
705105708,372579833
1875949430,1722497000
1875949430,1248003977
1875949430,1261660718
1875949430,2265246653
1875949430,981014442
1722497000,4028872482
1722497000,1875949430
1722497000,372579833
1722497000,306241150
1722497000,1403935628
1248003977,1875949430
1248003977,1979722841
101810673,263170313
101810673,3580592522
101810673,1712739043
101810673,4116127152
101810673,598684574
2811797169,3656766183
2811797169,2017390734
2811797169,1712739043
2811797169,1224803863
2811797169,185497605
1496510953,4253079052
1496510953,3573143601
1496510953,1712739043
1496510953,4116127152
1496510953,598684574
2591456891,2390176340
2591456891,216566385
2591456891,1712739043
2591456891,4116127152
2591456891,598684574
2920483073,1581200087
2920483073,2323534049
2920483073,4116127152
2920483073,252656594
2920483073,3725880719
355151978,40074531
355151978,377074810
355151978,2757763156
355151978,1261660718
355151978,3329886633
484423365,3152421259
484423365,1375505237
484423365,3714299721
484423365,2705052667
484423365,1665695573
2094929298,454537272
2094929298,2358208025
2094929298,3714299721
2094929298,2895474838
2094929298,2687949360
2421527038,3432833203
2421527038,2359081274
2421527038,1224803863
2421527038,3609150543
2421527038,288606514
1979722841,1248003977
1979722841,2241872558
1979722841,1712739043
1979722841,2719282222
1979722841,599629727
3580592522,101810673
3580592522,4003338795
3580592522,1884553545
3580592522,1712739043
3580592522,139955447
3656766183,2089349001
3656766183,2811797169
3656766183,1712739043
3656766183,4116127152
3656766183,598684574
4028872482,2157038847
4028872482,3504634309
4028872482,926125184
4028872482,345788761
4028872482,1830331290
4028872482,156879549
4028872482,1722497000
4028872482,3772282091
4028872482,1712739043
4028872482,479641763
4253079052,1836902654
4253079052,1496510953
4253079052,3552346691
4253079052,353881925
4253079052,3950676992
317690204,4181656970
317690204,206624505
317690204,1712739043
317690204,479641763
317690204,4116127152
2981054335,206624505
2981054335,3333770397
2981054335,1712739043
2981054335,4116127152
2981054335,598684574
216566385,2591456891
216566385,2282892074
216566385,4116127152
216566385,252656594
216566385,598684574
867948954,1705100735
867948954,3286185832
867948954,1712739043
867948954,4116127152
867948954,598684574
2241872558,1979722841
2241872558,895939705
2241872558,1712739043
2241872558,2719282222
2241872558,599629727
1375505237,484423365
1375505237,3315464486
1375505237,372579833
1375505237,306241150
1375505237,1403935628
2358208025,2094929298
2358208025,3953054603
2358208025,1712739043
2358208025,479641763
2358208025,4116127152
1836902654,1489737730
1836902654,4253079052
1836902654,821006391
1836902654,35258254
1836902654,970619841
3950676992,1604351703
3950676992,2502994585
3950676992,817781797
3950676992,2265246653
3950676992,139955447
3950676992,3414800519
156879549,3042404149
156879549,4028872482
156879549,479641763
156879549,3038153048
156879549,2652036969
2282892074,216566385
2282892074,666127817
2282892074,479641763
2282892074,2652036969
2282892074,3756477707
3286185832,867948954
3286185832,3724829973
3286185832,1261660718
3286185832,2265246653
3286185832,3609150543
2359081274,1512960567
2359081274,361830566
2359081274,2964268501
2359081274,3922308260
2359081274,878225249
2359081274,828657730
2359081274,2618190890
2359081274,3206576394
2359081274,1830331290
2359081274,2360731452
2359081274,3387866866
2359081274,2421527038
2359081274,3119365653
3333770397,2981054335
3333770397,2462195095
3333770397,981014442
3333770397,2102989649
3333770397,1135634443
4181656970,2367288773
4181656970,317690204
4181656970,2840057345
4181656970,257904239
4181656970,3756477707
895939705,2241872558
895939705,3747783743
4003338795,3580592522
4003338795,2280460545
4003338795,2840057345
4003338795,3756477707
4003338795,2666491780
3953054603,2358208025
3953054603,1686536878
3953054603,372579833
3953054603,306241150
3953054603,2051388963
3724829973,1830331290
3724829973,3286185832
3724829973,3146387180
3724829973,1712739043
3724829973,4116127152
3724829973,598684574
3146387180,3724829973
3146387180,1399787555
3146387180,2666491780
3146387180,3431299410
3146387180,380010305
3315464486,1375505237
3315464486,616795135
3315464486,1224803863
3315464486,3609150543
3315464486,288606514
3042404149,3403715941
3042404149,156879549
3042404149,3132037635
3042404149,4200737503
3042404149,748005633
666127817,2282892074
666127817,1706760372
666127817,3918837947
666127817,2102989649
666127817,4053763528
3119365653,361830566
3119365653,878225249
3119365653,2964268501
3119365653,2359081274
3119365653,2719282222
2502994585,150800960
2502994585,3950676992
2502994585,4010112375
2502994585,1215793437
2502994585,1341995311
817781797,3950676992
817781797,378430648
817781797,3609150543
817781797,2102989649
817781797,2618190890
2280460545,4003338795
2280460545,3294465323
2280460545,139955447
2280460545,3414800519
2280460545,3038153048
2462195095,3333770397
2462195095,316007483
2462195095,2840057345
2462195095,3756477707
2462195095,2666491780
1399787555,3146387180
1399787555,1573727563
1399787555,139955447
1399787555,3414800519
1399787555,3038153048
1686536878,3953054603
1686536878,3761776668
1686536878,1224803863
1686536878,3609150543
1686536878,288606514
1706760372,1598674324
1706760372,999430356
1706760372,666127817
1706760372,361456137
1706760372,2265246653
1706760372,492868800
1706760372,2320289840
3403715941,3884488074
3403715941,3042404149
3403715941,1224803863
3403715941,3609150543
3403715941,288606514
3294465323,2280460545
3294465323,3004103282
3294465323,2895474838
3294465323,706034299
3294465323,4043181253
316007483,2462195095
316007483,3182260328
316007483,257904239
316007483,2155256886
316007483,848403999
3761776668,1686536878
3761776668,116059764
3761776668,1466642954
3761776668,1882505364
3761776668,3421055715
1573727563,1399787555
1573727563,2405653768
1573727563,3304622122
1573727563,2618190890
1573727563,2066294351
616795135,3315464486
616795135,685001694
616795135,257904239
616795135,2000782847
616795135,3601612082
361456137,1706760372
361456137,184899096
361456137,2895474838
361456137,372579833
361456137,306241150
3004103282,3294465323
3004103282,272875
3004103282,1466642954
3004103282,1882505364
3004103282,798699659
1489737730,3211241269
1489737730,1836902654
1489737730,1712739043
1489737730,4116127152
1489737730,598684574
3182260328,316007483
3182260328,3500231399
3182260328,1712739043
3182260328,4116127152
3182260328,598684574
2405653768,1573727563
2405653768,2006589891
2405653768,1658824866
2405653768,2720381362
2405653768,2919553174
184899096,361456137
184899096,3458880185
184899096,1712739043
184899096,4116127152
184899096,598684574
685001694,616795135
685001694,2652286185
685001694,2265246653
685001694,492868800
685001694,2840057345
574765828,960900254
574765828,3835362648
574765828,3714299721
574765828,208000034
574765828,706034299
116059764,3761776668
116059764,1449038679
116059764,372579833
116059764,306241150
116059764,2051388963
3211241269,4066530912
3211241269,1489737730
3211241269,1712739043
3211241269,2719282222
3211241269,848403999
272875,3004103282
272875,732947641
272875,605464315
272875,4149857016
272875,706034299
1456509915,1658824866
1456509915,992278351
1456509915,1712739043
1456509915,479641763
1456509915,4116127152
2006589891,2405653768
2006589891,1389013013
2006589891,2840057345
2006589891,3756477707
2006589891,2666491780
1658824866,3031348305
1658824866,1456509915
1658824866,372579833
1658824866,306241150
1658824866,1403935628
2720381362,3188750369
2720381362,320096507
2720381362,1403935628
2720381362,1658824866
2720381362,3857729289
2919553174,4272679645
2919553174,79872505
2919553174,1658824866
2919553174,2720381362
2919553174,2405653768
2123185293,1703026997
2123185293,1285901905
2123185293,4127585030
2123185293,1836740495
2123185293,1712739043
2123185293,3918837947
2123185293,479641763
1449038679,116059764
1449038679,1631916214
1449038679,1565558989
1449038679,372579833
1449038679,306241150
4066530912,1580838028
4066530912,3211241269
4066530912,1712739043
4066530912,4116127152
4066530912,598684574
2652286185,685001694
2652286185,3202423926
2652286185,1261660718
2652286185,2265246653
2652286185,3582891292
732947641,272875
732947641,836446598
732947641,3127275388
732947641,1103201460
732947641,3295252779
4272679645,2825665129
4272679645,2919553174
4272679645,821006391
4272679645,35258254
4272679645,970619841
79872505,2919553174
79872505,3188750369
79872505,479641763
79872505,1466642954
79872505,3183440908
1285901905,1804364800
1285901905,702148650
1285901905,1210236952
1285901905,360676283
1285901905,3456034225
1285901905,2079082305
1285901905,1712739043
1285901905,479641763
1285901905,4116127152
3188750369,79872505
3188750369,2720381362
3188750369,1884553545
